UC ID/ Serial No.,PROVINCE,DISTRICT,TEHSIL,TEHSIL - CODE,UC NAME,UC_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,VILLAGE NUMBER,VILLAGE CODE,VILLAGE NAME
34613,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 3 SHINGARDAR,Rural,9,156319,,,1,1,1563191,VC 3 SHINGARDAR
34614,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 4 NAJIGRAM,Rural,10,1563110,,,1,1,15631101,VC 4 NAJIGRAM
34615,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 5 AMLOOK DARA,Rural,11,1563111,,,1,1,15631111,VC 5 AMLOOK DARA
34616,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 6 PARRAI ,Rural,12,1563112,,,1,1,15631121,VC 6 PARRAI 
34617,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 7 GORATAI,Rural,13,1563113,,,1,1,15631131,VC 7 GORATAI
34618,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 8 ABOHA,Rural,14,1563114,,,1,1,15631141,VC 8 ABOHA
34619,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 10 KOTA GHARBI,Rural,15,1563115,,,1,1,15631151,VC 10 KOTA GHARBI
34620,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 11 CHUNGAI,Rural,16,1563116,,,1,1,15631161,VC 11 CHUNGAI
34621,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 12 TERANG,Rural,17,1563117,,,1,1,15631171,VC 12 TERANG
34622,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 13 ZARA KHELA,Rural,18,1563118,,,1,1,15631181,VC 13 ZARA KHELA
34623,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BARIKOT TEHSIL,1563,VC 14 KHAZANA,Rural,19,1563119,,,1,1,15631191,VC 14 KHAZANA
34610,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BAHRAIN,Rural,1,156211,34.76380870,72.37244100,4,4,1562114,VC SATAAL GHARAI
34611,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BAHRAIN,Rural,1,156211,34.76380870,72.37244100,4,3,1562113,SATAAL GHARAI (VILLAGE COUNCIL)
34612,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BAHRAIN,Rural,1,156211,34.76380870,72.37244100,4,2,1562112,NC BAHRAIN
34613,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BAHRAIN,Rural,1,156211,34.76380870,72.37244100,4,1,1562111,BAHRAIN (NEIGHBORHOOD COUNCIL)
34614,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BALAKOT,Rural,2,156212,35.43041470,72.60509000,8,8,1562128,TORWAL
34615,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BALAKOT,Rural,2,156212,35.43041470,72.60509000,8,7,1562127,PESHMAL
34616,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BALAKOT,Rural,2,156212,35.43041470,72.60509000,8,6,1562126,LAIKOT
34617,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BALAKOT,Rural,2,156212,35.43041470,72.60509000,8,5,1562125,KIDAM
34618,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BALAKOT,Rural,2,156212,35.43041470,72.60509000,8,4,1562124,CHAM GHARI
34619,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BALAKOT,Rural,2,156212,35.43041470,72.60509000,8,3,1562123,BALAKOT
34620,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BALAKOT,Rural,2,156212,35.43041470,72.60509000,8,2,1562122,ASRAT
34621,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BALAKOT,Rural,2,156212,35.43041470,72.60509000,8,1,1562121,ARYANI
34622,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,13,15621313,ZOR CHAIL
34623,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,12,15621312,TUM BASHIGRAM
34624,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,11,15621311,SHINKO
34625,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,10,15621310,SERAI BASHIGRAM
34626,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,9,1562139,RABIK BASHIGRAM
34627,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,8,1562138,KOO SHINKO
34628,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,7,1562137,KASS BASHIGRAM
34629,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,6,1562136,KARYAL BASHIGRAM
34630,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,5,1562135,DEHRAI BASHIGRAM
34631,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,4,1562134,CHAIL
34632,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,3,1562133,BELA BASHIGRAM
34633,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,2,1562132,BATIBARN
34634,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,BASHIGRAM,Rural,3,156213,34.12933330,72.61287810,13,1,1562131,BASHIGRAM
34635,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,18,15621418,YAJGAL
34636,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,17,15621417,USHU
34637,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,16,15621416,SHAHOO
34638,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,15,15621415,PALOGA
34639,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,14,15621414,MUTHILI
34640,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,13,15621413,MATILTAN
34641,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,12,15621412,KOKONAIL
34642,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,11,15621411,KASS KALAM
34643,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,10,15621410,KARGALO
34644,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,9,1562149,KALAM BAZAR
34645,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,8,1562148,JALBANR
34646,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,7,1562147,GAHIL
34647,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,6,1562146,CHORAT
34648,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,5,1562145,BUYON
34649,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,4,1562144,BATANDAR
34650,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,3,1562143,BAFAR
34651,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,2,1562142,ASHORAN
34652,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,KALAM,Rural,4,156214,34.48322510,72.59296640,18,1,1562141,ANAKAR
34653,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,17,15621517,SHARAM
34654,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,16,15621516,PARDESHA
34655,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,15,15621515,PALAM
34656,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,14,15621514,PAKLYAY
34657,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,13,15621513,OSARH
34658,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,12,15621512,KOZ KALAY MADYAN
34659,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,11,15621511,KHWARH
34661,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,10,15621510,KARHGAY
34662,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,9,1562159,KALAGAY
34663,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,8,1562158,JUBIN
34664,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,7,1562157,INGARABAD
34665,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,6,1562156,GARHAI
34667,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,5,1562155,GALAI
34668,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,4,1562154,DARMARH
34669,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,3,1562153,BEDAG
34670,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,2,1562152,BAR KALAY MADYAN
34671,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MADYAN,Rural,5,156215,35.13355790,72.53227510,17,1,1562151,AMLOOK BAGH
34672,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MANKIAL,Rural,6,156216,35.32608500,72.61301300,8,8,1562168,SHAGAI
34673,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MANKIAL,Rural,6,156216,35.32608500,72.61301300,8,7,1562167,RAMAIT
34674,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MANKIAL,Rural,6,156216,35.32608500,72.61301300,8,6,1562166,MANKIAL
34675,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MANKIAL,Rural,6,156216,35.32608500,72.61301300,8,5,1562165,MANKAR
34676,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MANKIAL,Rural,6,156216,35.32608500,72.61301300,8,4,1562164,GORNAI
34677,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MANKIAL,Rural,6,156216,35.32608500,72.61301300,8,3,1562163,DAROLAI
34678,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MANKIAL,Rural,6,156216,35.32608500,72.61301300,8,2,1562162,BAADAI
34679,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,MANKIAL,Rural,6,156216,35.32608500,72.61301300,8,1,1562161,AYEEN
34680,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,20,15621720,TIRATDARA
34681,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,19,15621719,TIRAT
34682,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,18,15621718,TANGA
34683,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,17,15621717,SHIGAL
34684,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,16,15621716,SHAMERAY
34685,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,15,15621715,SHAHIBAGH
34686,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,14,15621714,SHAGRAM
34687,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,13,15621713,SHAEEDBABA
34688,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,12,15621712,QANDIL
34689,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,11,15621711,NALAQALA
34690,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,10,15621710,MPRPANDAI
34691,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,9,1562179,KWARO
34692,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,8,1562178,KASS
34693,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,7,1562177,KALAGRAM
34694,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,6,1562176,JANEMAR
34695,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,5,1562175,DRABB
34696,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,4,1562174,DERAI
34697,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,3,1562173,DAMLAI
34698,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,2,1562172,DAMANA
34699,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TIRAT,Rural,7,156217,35.11361930,72.51068010,20,1,1562171,ARYANA
34700,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,11,15621811,UTROR
34701,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,10,15621810,SAZGAL
34702,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,9,1562189,SAMAR BAGH
34703,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,8,1562188,KHERIO
34704,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,7,1562187,KASS UTROR
34705,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,6,1562186,KARIN
34706,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,5,1562185,KANAI
34707,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,4,1562184,JAMRA
34708,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,3,1562183,GULA ABAD
34709,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,2,1562182,GABRAL
34710,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,UTROR,Rural,8,156218,35.49228800,72.48013400,11,1,1562181,BELA
34711,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,TEHSIL COUNCIL BEHRAIN,Urban,9,156219,,,1,1,1562191,TEHSIL COUNCIL BEHRAIN
34712,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,3 NC  MADYAN 2,Urban,10,1562110,,,1,1,15621101,3 NC  MADYAN 2
34713,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,1 VC ARYANI,Rural,11,1562111,,,1,1,15621111,1 VC ARYANI
34714,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,3 VC AYEEN,Rural,12,1562112,,,1,1,15621121,3 VC AYEEN
34715,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,5 VC KEDAM,Rural,13,1562113,,,1,1,15621131,5 VC KEDAM
34716,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,6 VC SATAL GAHRRAI,Rural,14,1562114,,,1,1,15621141,6 VC SATAL GAHRRAI
34717,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,7 VC SHINKOO,Rural,15,1562115,,,1,1,15621151,7 VC SHINKOO
34718,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,8 VC CHAIL,Rural,16,1562116,,,1,1,15621161,8 VC CHAIL
34719,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,10 VC KALAGAY BARANVI,Rural,17,1562117,,,1,1,15621171,10 VC KALAGAY BARANVI
34720,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,11 VC PAKLAI ,Rural,18,1562118,,,1,1,15621181,11 VC PAKLAI 
34721,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,12 VC SHAGAI,Rural,19,1562119,,,1,1,15621191,12 VC SHAGAI
34722,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,14 VC TERAT SOUTH,Rural,20,1562120,,,1,1,15621201,14 VC TERAT SOUTH
34723,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,15 VC GABRAL,Rural,21,1562121,,,1,1,15621211,15 VC GABRAL
34724,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,16 VC OSHOO/MATILTAN,Rural,22,1562122,,,1,1,15621221,16 VC OSHOO/MATILTAN
34725,KHYBER PAKHTUNKHWA,SWAT DISTRICT,BEHRAIN TEHSIL,1562,17 VC ASHORAN,Rural,23,1562123,,,1,1,15621231,17 VC ASHORAN
34711,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,13,15652113,TOKO PALAW
34712,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,12,15652112,SHINGRAI
34713,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,11,15652111,SHABADIN MAIRA
34714,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,10,15652110,SAMIR
34715,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,9,1565219,MANRAI
34716,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,8,1565218,KOKAR BABA
34717,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,7,1565217,KHWARH PALAW
34718,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,6,1565216,KACHYANO PALAW
34719,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,5,1565215,DHERANAI
34720,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,4,1565214,DHERAI SIR
34721,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,3,1565213,DABGARO CHAM
34722,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,2,1565212,CHINAR GAI
34724,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 1,Urban,1,156521,34.83989101,72.44372203,13,1,1565211,40 PALAW
34725,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,10,15652210,TANKAI CHINA
34726,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,9,1565229,SCHOOL COLONY
34727,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,8,1565228,SADIQ ABAD
34728,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,7,1565227,ROSHAN ABAD
34729,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,6,1565226,NOBAHAR COLONY
34730,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,5,1565225,NAWAY KALAY
34731,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,4,1565224,KOT
34732,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,3,1565223,KAMELPUR
34733,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,2,1565222,HAFIZ ABAD
34734,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 2,Urban,2,156522,34.83028400,72.43931401,10,1,1565221,ARAM BAGH
34735,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 3,Urban,3,156523,34.84566130,72.46565020,9,9,1565239,ZUNDALA
34736,KHYBER PAKHTUNKHWA,SWAT DISTRICT,CHARBAGH TEHSIL,1565,CHARBAGH 3,Urban,3,156523,34.84566130,72.46565020,9,8,1565238,ZANGAY
